machine_id,start,end
5f461bbbde69c7000158ab1a,2021/03/12/07,2021/04/27/07
5de6ebc53722310001d3add4,2020/08/14/12,2020/09/29/12
605a29f0ba067a0001d9d1ac,2021/05/28/11,2021/07/13/11
5ec427faabe32f0001233124,2020/07/21/19,2020/09/05/19
5ee638487eb62500011e6e01,2021/05/08/06,2021/06/23/06
6007e32d27e52c00011abdbc,2021/06/28/10,2021/08/13/10
5f54ddc27546020001758bfe,2021/02/25/17,2021/04/12/17
5fa80fb4ff2b11000116d17f,2021/01/02/09,2021/02/17/09
5e5d0da0c7847d0001bcc3a3,2021/04/10/23,2021/05/26/23
5f8759ed789ec30001259f77,2021/06/25/15,2021/08/10/15
5f16d414ecca5100012dd903,2021/03/26/08,2021/05/11/08
5af1e90ae38ff10001bb8ef7,2021/03/05/15,2021/04/20/15
5e15046368cc7e00013106d9,2021/04/30/15,2021/06/15/15
5f461e65de69c7000158ace8,2021/05/18/02,2021/07/03/02
5f3714f9a829e5000116be5d,2021/07/02/03,2021/08/17/03
5ded96def900950001ff4833,2020/12/03/22,2021/01/18/22
5f6a242e33c68800014dd8b1,2020/11/15/08,2020/12/31/08
5f16b138ab44ba000132d629,2020/12/02/12,2021/01/17/12
6010404bdb982b0001fdaff4,2021/05/27/18,2021/07/12/18
5e5ff886c7847d0001be55bd,2020/08/09/15,2020/09/24/15
5e2e2b799a00c500011cd7a6,2020/12/20/14,2021/02/04/14
5f371aeda829e5000116c418,2021/03/20/15,2021/05/05/15
5fa01fd9ce12ea0001167221,2021/01/07/07,2021/02/22/07
5f6e4111a6ccb60001ad88ff,2021/04/15/03,2021/05/31/03
5de58018b75b7b0001f1b3e1,2021/03/06/10,2021/04/21/10
5ae1721aa6682000014caa87,2020/09/11/08,2020/10/27/08
5f461b23de69c7000158aaca,2021/02/15/11,2021/04/02/11
5facfa12a47db90001744ca9,2021/05/03/03,2021/06/18/03
604a3300e3b1d70001558609,2021/07/05/05,2021/08/20/05
5c892d9de53502000158bc7a,2021/01/12/17,2021/02/27/17
5fa01fd9ce12ea0001167231,2021/01/21/04,2021/03/08/04
5f1400c7ab44ba0001306d4f,2020/10/31/08,2020/12/16/08
5fda3a4c2143de0001c96902,2021/06/18/11,2021/08/03/11
5f16d78decca5100012dde2d,2020/10/31/17,2020/12/16/17
5ba263c74166b60001dc2a59,2021/03/05/12,2021/04/20/12
5ee3c8236480f20001d03e23,2020/07/23/05,2020/09/07/05
5e5561d9fe60580001c54ee1,2020/08/03/12,2020/09/18/12
5f54ddb5d8ef2c000182f9e2,2020/10/13/00,2020/11/28/00
5de548f48afe10000101bdbd,2021/06/06/07,2021/07/22/07
5f298a9405174f000119ce57,2021/02/26/03,2021/04/13/03
5fa2cae05fd5bf00018dd878,2021/01/09/21,2021/02/24/21
602559279ada660001b8c8c1,2021/04/09/23,2021/05/25/23
602559279ada660001b8c8b7,2021/05/14/23,2021/06/29/23
5d5d9db3f2b5530001dab4f0,2020/09/15/23,2020/10/31/23
5ce6b1225f7a140001f38001,2020/11/05/02,2020/12/21/02
5facfac9e347b700012f58aa,2021/04/11/13,2021/05/27/13
5cee9f51ee3cdc000175bae8,2021/06/02/08,2021/07/18/08
5af1e90ae38ff10001bb8ef7,2020/07/24/08,2020/09/08/08
5e5d13a16b4d3d0001a04048,2020/09/25/21,2020/11/10/21
5de6bf1c3722310001d39a29,2021/03/05/20,2021/04/20/20
5e5d0df06b4d3d0001a03c78,2020/08/22/20,2020/10/07/20
5f0ad531185d790001b32b63,2021/05/17/17,2021/07/02/17
5ce69e255f7a140001f378b6,2021/06/25/11,2021/08/10/11
5c1e4d5ac04d650001069290,2021/06/19/07,2021/08/04/07
5de7d0de8bb6590001bbad7a,2020/10/24/07,2020/12/09/07
5f57b56e2a08ae0001f9ac56,2021/06/13/09,2021/07/29/09
5c7605fe0851b700014c3ccc,2020/11/12/00,2020/12/28/00
5f3befb390f1570001102a20,2021/01/07/08,2021/02/22/08
5f461b5bde69c7000158aae8,2020/11/20/09,2021/01/05/09
5af1b6db894afe000101c4fb,2020/09/15/12,2020/10/31/12
5eae4a54ac809e0001fb7d34,2021/03/24/13,2021/05/09/13
5fc85215a649ed0001e9deec,2021/05/12/16,2021/06/27/16
5f3295774600950001f79404,2021/06/06/18,2021/07/22/18
5fd2e84a63c9b60001bb7587,2021/03/12/00,2021/04/27/00
5de6c78b8afe100001027ed2,2020/11/02/05,2020/12/18/05
5e68dd2de366dd0001774b5b,2021/01/17/10,2021/03/04/10
5de57fc98afe10000101d79e,2020/11/18/07,2021/01/03/07
5f17689438d5f80001ca2f17,2020/08/31/01,2020/10/16/01
5d83e44a9250ae00011125dd,2020/12/29/11,2021/02/13/11
5ec0420348d3960001d86085,2020/11/06/06,2020/12/22/06
5c891e385035b2000182f505,2020/08/30/14,2020/10/15/14
5f5281f7f3b4d400014c1c52,2020/10/26/14,2020/12/11/14
5e39eb93d4553c000109de08,2021/02/07/03,2021/03/25/03
5facfd36e347b700012f5af8,2021/05/24/15,2021/07/09/15
5f3aabc04ccf0800019a3a41,2021/03/07/23,2021/04/22/23
5de7d8b6e49f1a000137c794,2020/11/02/17,2020/12/18/17
5c9a0e51c0909800015123aa,2021/03/01/22,2021/04/16/22
5ebac7687c709000015cfa02,2021/02/21/12,2021/04/08/12
5fc852d76899180001913326,2021/03/06/07,2021/04/21/07
5fda24e52143de0001c94b08,2021/05/07/15,2021/06/22/15
5db138fdc17f7d00013f5261,2020/09/04/11,2020/10/20/11
5f54f215d8ef2c0001830cef,2020/12/23/00,2021/02/07/00
5f13fc8fab44ba0001306bd4,2020/12/12/11,2021/01/27/11
5fa296be5fd5bf00018d9496,2021/06/27/03,2021/08/12/03
5f3295764600950001f793f0,2021/01/07/10,2021/02/22/10
5eeb614cfca35900011ff969,2021/04/09/13,2021/05/25/13
5c9a09d2269fde0001a0c768,2021/02/13/12,2021/03/31/12
5f461d88008c8a000150ce9e,2021/02/26/08,2021/04/13/08
5f68b8d132513a0001e7ad3c,2021/01/26/19,2021/03/13/19
5e5d06cfc7847d0001bcc098,2020/08/22/19,2020/10/07/19
604a3690e3b1d70001558a07,2021/05/03/13,2021/06/18/13
5f16b3f5ecca5100012dba55,2021/03/14/11,2021/04/29/11
5ec3fdf8abe32f00012316ce,2020/10/22/23,2020/12/07/23
5f16b4a1ab44ba000132d7ef,2021/03/04/08,2021/04/19/08
5f16c229ab44ba000132e477,2021/03/04/06,2021/04/19/06
5e5ff7dcc7847d0001be54e4,2021/02/27/21,2021/04/14/21
5e67d671ca7da100012e8e8d,2021/06/26/12,2021/08/11/12
5f54f04dd8ef2c0001830c02,2020/12/11/17,2021/01/26/17
603d5b720f61920001b839dd,2021/04/25/11,2021/06/10/11
5f763562b89f210001d7a628,2021/01/03/10,2021/02/18/10
5ef64b10e1c0e90001ebf703,2020/07/25/12,2020/09/09/12
5ded960a7f188e00018925ab,2020/07/28/13,2020/09/12/13
6010404bdb982b0001fdafe8,2021/04/12/15,2021/05/28/15
5eeb4aee3b3ff200012a655d,2021/05/13/21,2021/06/28/21
5b646aec5ecd930001d314e2,2020/08/08/18,2020/09/23/18
5f371a414ea4c300017dca4a,2020/09/26/11,2020/11/11/11
5f056671c232080001cc983e,2021/05/21/20,2021/07/06/20
5fa2b9d5ed7e450001ed097f,2021/01/09/15,2021/02/24/15
5d66a75ef6c19b0001393b3f,2021/06/28/06,2021/08/13/06
5bfee379ba56640001af546b,2020/08/14/03,2020/09/29/03
5f4b591d008c8a00010a9a1b,2020/09/26/19,2020/11/11/19
5fe2101386e8ea000109a827,2021/06/15/20,2021/07/31/20
5f371704a829e5000116c1a8,2020/11/10/21,2020/12/26/21
60589cf2076ce800017f55e5,2021/06/22/21,2021/08/07/21
5eeb66f0af6ac10001973ea1,2021/03/22/18,2021/05/07/18
5f0c7464185d790001b4d458,2020/12/19/23,2021/02/03/23
5d84ef7e9250ae0001119453,2021/03/04/08,2021/04/19/08
5de81e7549164a0001f76fd8,2020/09/28/23,2020/11/13/23
5f461a8fde69c7000158aa86,2020/12/19/07,2021/02/03/07
5ced5ba8ee3cdc0001753552,2020/08/20/14,2020/10/05/14
5f3befb390f1570001102a05,2020/11/02/20,2020/12/18/20
5f063174dfba8600012f71a3,2020/12/27/15,2021/02/11/15
5f6e4111a6ccb60001ad88e2,2021/04/30/16,2021/06/15/16
5f32ed7dbff9a500010562cb,2020/12/01/00,2021/01/16/00
5fa15f5bce12ea000117f7a5,2020/12/01/01,2021/01/16/01
5e5d0e27c7847d0001bcc3d3,2021/01/16/10,2021/03/03/10
5d5dacaece77850001ec3db6,2020/12/01/08,2021/01/16/08
5e5d1006c7847d0001bcc5da,2020/12/08/22,2021/01/23/22
5ee3cedbefc6dc000178c3a2,2021/01/02/15,2021/02/17/15
5fa2d93c5fd5bf00018de958,2020/12/11/09,2021/01/26/09
5f07ea2f35fc82000112dc5f,2021/01/01/02,2021/02/16/02
5fad1937a47db9000174751b,2021/01/08/18,2021/02/23/18
5ae1721aa6682000014caa74,2021/02/27/21,2021/04/14/21
5cf0e43eee3cdc000176c71a,2021/03/16/15,2021/05/01/15
5f3295764600950001f793eb,2020/12/24/23,2021/02/08/23
5d83c5d6362a9e0001027688,2020/12/01/21,2021/01/16/21
5c47822b43d3e1000145c295,2020/12/02/00,2021/01/17/00
5fa01fd9ce12ea000116721f,2020/12/02/02,2021/01/17/02
5f871b82789ec300012555d5,2020/12/02/06,2021/01/17/06
59a97844e443cd000100097d,2020/12/02/15,2021/01/17/15
5d52e114f01e8c00019cf6a0,2020/12/03/01,2021/01/18/01
5f6876cc32513a0001e76b3c,2020/12/30/03,2021/02/14/03
5fa01fd9ce12ea0001167223,2020/12/11/14,2021/01/26/14
5f871b82789ec300012555d7,2021/01/16/13,2021/03/03/13
5f7493a2be3dcd0001e02a65,2021/01/02/11,2021/02/17/11
5b6450185ecd930001d311d7,2021/02/18/23,2021/04/05/23
5f3befb390f15700011029fe,2021/03/04/06,2021/04/19/06
5cf0e408ee3cdc000176c6ff,2020/12/09/23,2021/01/24/23
5f056808f684b00001baf525,2020/12/23/18,2021/02/07/18
5f461b8ede69c7000158ab00,2020/12/20/14,2021/02/04/14
5f6b52eb33c68800014f39c2,2020/12/12/14,2021/01/27/14
5f32ed3cbff9a5000105629a,2020/12/05/09,2021/01/20/09
5d30809f659bd20001eb5547,2020/12/05/10,2021/01/20/10
5f5281f7f3b4d400014c1c60,2020/12/09/09,2021/01/24/09
5f871b82789ec300012555ea,2020/12/07/10,2021/01/22/10
5f272e8186c85b000169f363,2020/12/05/19,2021/01/20/19
5f05fe91c232080001ccf742,2020/12/13/13,2021/01/28/13
5f17659d38d5f80001ca2d47,2020/12/29/10,2021/02/13/10
5eb166daaaf9330001c7509b,2020/12/06/00,2021/01/21/00
5b8ff37b7772b400012a36b2,2021/03/08/11,2021/04/23/11
5ec346ff9fd05f00012b48d1,2020/12/10/09,2021/01/25/09
5e4d5f21e788ce0001162817,2020/12/06/17,2021/01/21/17
5f8759ed789ec30001259f74,2021/01/12/16,2021/02/27/16
5e5d0df06b4d3d0001a03c78,2020/12/07/02,2021/01/22/02
5ee3cf4e6480f20001d042ed,2020/12/07/03,2021/01/22/03
5f6dcf0ba6ccb60001acfbd3,2021/01/08/02,2021/02/23/02
5f0b01d0185d790001b35a4d,2020/12/07/16,2021/01/22/16
5d307d51659bd20001eb540a,2021/01/02/18,2021/02/17/18
5f3befb390f1570001102a26,2020/12/29/18,2021/02/13/18
5c9a0e33c0909800015123a6,2020/12/07/18,2021/01/22/18
5ceec378b9394100013f5da2,2020/12/25/04,2021/02/09/04
5f8759ed789ec30001259f7a,2021/01/09/13,2021/02/24/13
5f31699e4600950001f66c52,2020/12/20/06,2021/02/04/06
5e5d0dd2c7847d0001bcc3b7,2020/12/13/23,2021/01/28/23
5fa2c36ced7e450001ed14c4,2021/02/11/16,2021/03/29/16
5ef8e9dffdc15900018ea7ca,2020/12/08/12,2021/01/23/12
5cc0ab22b43afe00019c8741,2020/12/08/09,2021/01/23/09
5defb69241eb7e000173c266,2021/01/07/10,2021/02/22/10
5fa80fb4ff2b11000116d190,2020/12/29/06,2021/02/13/06
5c7d6f23517fa800017f9c32,2021/02/25/21,2021/04/12/21
5f57b56f2a08ae0001f9ac5e,2020/12/12/20,2021/01/27/20
5ee2544eefc6dc000177e2d7,2020/12/13/01,2021/01/28/01
5f31679ebff9a50001040bf4,2020/12/16/06,2021/01/31/06
5fa80fb4ff2b11000116d18e,2021/01/16/02,2021/03/03/02
5f0b0621185d790001b36069,2021/01/03/05,2021/02/18/05
5f57b56e2a08ae0001f9ac41,2021/01/03/02,2021/02/18/02
5f3295774600950001f7940b,2020/12/17/22,2021/02/01/22
5f3295774600950001f79406,2020/12/12/03,2021/01/27/03
5fa2c8915fd5bf00018dd445,2020/12/10/19,2021/01/25/19
5f3df7fb0f89b60001ec679d,2021/01/15/14,2021/03/02/14
5df1470cfe2eaf0001122707,2021/01/03/00,2021/02/18/00
5b295fded869830001756709,2021/03/07/16,2021/04/22/16
5ec579e1ae0d340001e1a847,2020/12/27/16,2021/02/11/16
5ce21791bbb4df0001b8145e,2020/12/11/14,2021/01/26/14
5f219beaa0d2fb00016fe4df,2020/12/11/17,2021/01/26/17
5fa2d6dded7e450001ed2d6c,2020/12/11/18,2021/01/26/18
5e5d15786b4d3d0001a04113,2020/12/18/09,2021/02/02/09
5ec554746481ed00014c29d7,2021/01/03/01,2021/02/18/01
5db08a3bc17f7d00013f07c9,2021/01/13/21,2021/02/28/21
5f16a9c4ecca5100012daf8a,2020/12/18/05,2021/02/02/05
5e56a3196b4d3d00019d0c8e,2021/01/02/12,2021/02/17/12
5f140142ab44ba0001306e4d,2020/12/13/07,2021/01/28/07
5f0560c9f684b00001baf1e0,2021/01/07/09,2021/02/22/09
5e5d0eefc7847d0001bcc3f6,2021/01/13/06,2021/02/28/06
5df0fbaf41eb7e0001745d52,2020/12/13/12,2021/01/28/12
5f57b56e2a08ae0001f9ac57,2021/02/13/03,2021/03/31/03
5ca5fcf7ee09030001f4fc22,2020/12/26/09,2021/02/10/09
5edfb8109fd3e5000106b861,2020/12/13/00,2021/01/28/00
5ae1721aa6682000014caa84,2021/01/01/09,2021/02/16/09
5d5ec393ca394700012490c9,2020/12/14/11,2021/01/29/11
5f0563dac232080001cc9700,2021/01/02/17,2021/02/17/17
5f16aa34ecca5100012db033,2020/12/15/14,2021/01/30/14
5f8dba68a64a7b00015208ee,2020/12/12/23,2021/01/27/23
5f16c029ecca5100012dc779,2021/02/12/16,2021/03/30/16
5dce8d61cc64f10001f147ed,2020/12/17/17,2021/02/01/17
5f6f6207bc7eda0001fc8209,2021/01/07/10,2021/02/22/10
5f16d7c2ecca5100012ddf42,2020/12/25/08,2021/02/09/08
5e56be33c7847d0001b9547e,2020/12/19/22,2021/02/03/22
5f57b56e2a08ae0001f9ac4d,2021/03/04/08,2021/04/19/08
5f27372aa0d2fb00017529ab,2020/12/24/00,2021/02/08/00
5f16d585ab44ba000132f5ce,2020/12/16/12,2021/01/31/12
5fb90b412888460001b8d86f,2021/01/21/14,2021/03/08/14
5f0b060b185d790001b36001,2020/12/17/02,2021/02/01/02
5df14314fe2eaf0001122497,2021/01/03/04,2021/02/18/04
5f54ddb5d8ef2c000182f9e2,2020/12/30/01,2021/02/14/01
5f61b56aec601300013e1bab,2021/01/11/16,2021/02/26/16
5f316f11bff9a500010414c8,2020/12/17/18,2021/02/01/18
5f1747ae38d5f80001ca1157,2020/12/17/19,2021/02/01/19
5eb1592b658a470001b19b68,2021/02/14/11,2021/04/01/11
5c8a88465035b2000183661e,2021/01/04/05,2021/02/19/05
5e6363c9b30acd0001a9d3ff,2020/12/18/08,2021/02/02/08
5ef5fc85e1c0e90001ebcb0f,2020/12/18/08,2021/02/02/08
5f3c1e064ccf080001bef7b7,2021/01/07/14,2021/02/22/14
5cc7084052ff1600015969a8,2021/01/19/18,2021/03/06/18
5e5ff7833ce9c60001337397,2020/12/18/10,2021/02/02/10
5db047b0c17f7d00013eea9d,2020/12/28/04,2021/02/12/04
5defecb841eb7e000173de75,2021/01/07/10,2021/02/22/10
5f16b57bab44ba000132d8c3,2020/12/19/03,2021/02/03/03
5f13fb15ecca5100012b409e,2021/01/09/10,2021/02/24/10
5df01cdd41eb7e000173f4e8,2021/01/03/00,2021/02/18/00
5ef8e909d1fefe0001f47b52,2020/12/19/10,2021/02/03/10
5ced5ba8ee3cdc000175355b,2020/12/28/22,2021/02/12/22
5f6a19c932513a00015ab358,2020/12/19/14,2021/02/03/14
5f4b56c0008c8a00010a9863,2020/12/22/02,2021/02/06/02
5ded0436f900950001fefdaa,2021/01/03/03,2021/02/18/03
5c7544e9517fa800017d3896,2020/12/27/23,2021/02/11/23
5c473bdb43d3e1000145b028,2021/01/08/15,2021/02/23/15
5f16b054ecca5100012db6fc,2021/01/07/10,2021/02/22/10
5fa97629a47db900016fa2f9,2020/12/20/16,2021/02/04/16
5f6876e41ab358000175979f,2021/01/08/16,2021/02/23/16
5df7ecd949c7000001e95d7b,2020/12/22/12,2021/02/06/12
5f57b56e2a08ae0001f9ac52,2020/12/28/21,2021/02/12/21
5ced5ba8ee3cdc0001753553,2020/12/21/03,2021/02/05/03
5f17487339772b0001d440c0,2020/12/26/03,2021/02/10/03
5f686ac532513a0001e75e4d,2020/12/21/21,2021/02/05/21
5ec4352f02cab70001bf0dbd,2020/12/21/22,2021/02/05/22
5f16bff5ab44ba000132e362,2020/12/21/23,2021/02/05/23
5fa2c46ded7e450001ed157b,2020/12/22/04,2021/02/06/04
5f776883afdb3c0001bc371a,2021/03/01/00,2021/04/16/00
5f4619ec008c8a000150cc51,2020/12/22/06,2021/02/06/06
5ca603ceee09030001f4ff0e,2021/01/18/21,2021/03/05/21
5ea3600a7e020100011ead48,2021/01/21/18,2021/03/08/18
5f6f6206bc7eda0001fc8202,2020/12/22/20,2021/02/06/20
5defb7d041eb7e000173c302,2021/01/07/09,2021/02/22/09
5f16aaefecca5100012db11b,2021/02/07/16,2021/03/25/16
5ae1721aa6682000014caa8c,2021/01/10/16,2021/02/25/16
5eeb72ebfca359000120044d,2020/12/23/11,2021/02/07/11
5d5d77e5ce77850001ec2b2d,2020/12/18/18,2021/02/02/18
5f0b01ff185d790001b35af5,2021/03/04/06,2021/04/19/06
5c6c20470851b700019f365b,2021/01/27/05,2021/03/14/05
5b351b97086bac00019497d5,2020/12/24/10,2021/02/08/10
5ddbf200a1a1de0001bfda6c,2021/01/07/09,2021/02/22/09
5eeb7094ac230e0001279e45,2020/12/25/06,2021/02/09/06
5ea35790c220330001f71dde,2020/12/25/07,2021/02/09/07
5ae1721aa6682000014caa7f,2020/12/25/08,2021/02/09/08
5e5d08436b4d3d0001a03905,2021/01/23/14,2021/03/10/14
5c192b828c236b0001881e05,2020/12/25/12,2021/02/09/12
5f16d414ecca5100012dd903,2021/01/02/10,2021/02/17/10
5f16d47eecca5100012dd981,2021/02/27/12,2021/04/14/12
5f17eef039772b0001d4d57c,2020/12/25/18,2021/02/09/18
5d654263a51474000171f46c,2021/03/04/08,2021/04/19/08
5d74f77a550b33000173c863,2020/12/31/01,2021/02/15/01
5f17450638d5f80001ca0e2b,2020/12/26/03,2021/02/10/03
5ee3cef36480f20001d04238,2021/01/10/14,2021/02/25/14
5f54ea417546020001759913,2021/02/05/09,2021/03/23/09
5e4d6b81b400680001686ad6,2020/12/26/12,2021/02/10/12
5cc70c3a52ff160001596ac5,2021/01/10/20,2021/02/25/20
5f17f5cf38d5f80001cab27a,2021/01/22/23,2021/03/09/23
5c897c87e53502000158d4e7,2020/12/26/16,2021/02/10/16
5cc85832082a51000143347a,2020/12/26/19,2021/02/10/19
5f8de186a64a7b0001524446,2021/01/03/01,2021/02/18/01
5f43a235d1f9a10001797010,2020/12/26/20,2021/02/10/20
5fa9785da47db900016fa483,2020/12/26/20,2021/02/10/20
5f17e9d638d5f80001caa669,2020/12/26/21,2021/02/10/21
5b8ff1747772b400012a35b4,2021/01/02/23,2021/02/17/23
5f54d9cf7546020001758636,2020/12/27/01,2021/02/11/01
5df7ee3d49c7000001e95e1e,2020/12/27/03,2021/02/11/03
5f6e35a92eb77000014771fc,2020/12/27/06,2021/02/11/06
5dcae9071f61ad000177249d,2020/12/27/09,2021/02/11/09
5f776883afdb3c0001bc3726,2020/12/27/15,2021/02/11/15
5f3befb390f1570001102a0a,2020/12/27/19,2021/02/11/19
5f16b983ab44ba000132db50,2020/12/31/14,2021/02/15/14
5f16a865ecca5100012dad2c,2020/12/28/00,2021/02/12/00
5f6e35a92eb77000014771f0,2020/12/28/01,2021/02/12/01
5e5d14fe6b4d3d0001a040fc,2020/12/28/01,2021/02/12/01
5f18014738d5f80001cabdf7,2020/12/28/10,2021/02/12/10
5f0b0391185d790001b35ce8,2021/01/28/13,2021/03/15/13
5fa01fd9ce12ea000116721d,2020/12/28/13,2021/02/12/13
5c7599780851b700014c1ce7,2020/12/28/15,2021/02/12/15
5f54dee3d8ef2c000182faa3,2020/12/28/18,2021/02/12/18
5f16a515ab44ba000132c9d3,2020/12/29/05,2021/02/13/05
5fa80fb4ff2b11000116d175,2021/01/03/02,2021/02/18/02
5eb5aab9a9a5660001b3c413,2021/03/04/07,2021/04/19/07
5fa80fb4ff2b11000116d185,2020/12/29/12,2021/02/13/12
5f8de043a64a7b0001523f1e,2020/12/29/12,2021/02/13/12
5cf01badee3cdc0001766824,2020/12/29/14,2021/02/13/14
5ec0451b12b049000159d450,2020/12/29/15,2021/02/13/15
5daf2e2e38771f0001e11d71,2020/12/29/18,2021/02/13/18
5f3befb390f1570001102a27,2020/12/29/22,2021/02/13/22
5f32b6924600950001f7b193,2021/01/18/11,2021/03/05/11
5f4619ffde69c7000158aa57,2020/12/30/00,2021/02/14/00
5db1395a0cc2d80001524182,2020/12/30/05,2021/02/14/05
5eeb60ecac230e000127950b,2020/12/30/15,2021/02/14/15
5f9ff829cddefa000153949d,2020/12/30/16,2021/02/14/16
5eb59474a9a5660001b3b637,2021/01/02/15,2021/02/17/15
5ce6b1225f7a140001f38001,2020/12/02/19,2021/01/17/19
5d308058659bd20001eb551e,2020/12/31/00,2021/02/15/00
5ce21791bbb4df0001b81452,2020/12/31/09,2021/02/15/09
5eeb70ceaf6ac10001974471,2021/02/20/14,2021/04/07/14
5eeb6727fca35900011ffd78,2020/12/31/15,2021/02/15/15
5f6b8c4433c68800014f872f,2020/12/31/21,2021/02/15/21
5f2983eac9e0d60001ce2647,2021/03/04/08,2021/04/19/08
5e2e270519e17e00019b55c3,2020/12/31/22,2021/02/15/22
5d74f28c652ea700015de30e,2021/01/02/09,2021/02/17/09
5c7d6eaa0851b700014e6f78,2021/01/02/12,2021/02/17/12
5f3c273690f15700011063b6,2021/03/04/06,2021/04/19/06
5ec449a9abe32f000123423c,2020/12/24/17,2021/02/08/17
5f3bfc0790f1570001103714,2021/01/02/15,2021/02/17/15
5f316f914600950001f6748d,2021/01/02/22,2021/02/17/22
5ea358dfc220330001f71e82,2021/01/02/23,2021/02/17/23
5e2e2b149a00c500011cd760,2021/01/03/02,2021/02/18/02
5fa80fb4ff2b11000116d187,2021/01/03/05,2021/02/18/05
5ba1581ac04bf50001e93fbb,2021/03/04/08,2021/04/19/08
5fa98192a47db900016faf1c,2021/01/03/15,2021/02/18/15
5f4fdb358597160001fa71dc,2021/01/03/17,2021/02/18/17
5f7b77517235ce00012e0930,2021/01/04/00,2021/02/19/00
5ea70732972dfb0001173545,2021/01/04/04,2021/02/19/04
5c74457e517fa800017cf3e5,2021/01/04/08,2021/02/19/08
5f4620c2de69c7000158ae92,2021/01/04/10,2021/02/19/10
5f686c0932513a0001e761bb,2021/03/04/08,2021/04/19/08
5fcf9ffc235b110001ecb6a2,2021/01/04/15,2021/02/19/15
5f7b77517235ce00012e0938,2021/01/04/17,2021/02/19/17
5e2e2a9719e17e00019b587d,2021/01/04/21,2021/02/19/21
5f6e4111a6ccb60001ad890a,2021/01/05/01,2021/02/20/01
5b74cf7c487d1b000135a10b,2021/01/03/07,2021/02/18/07
5eeb6abcac230e0001279a27,2021/01/05/12,2021/02/20/12
5fa80fb4ff2b11000116d183,2021/01/05/21,2021/02/20/21
5fd39ff263c9b60001bca41c,2021/01/05/16,2021/02/20/16
5d2ecd78a0ec1000011cdad9,2021/01/06/00,2021/02/21/00
5edacd2ed624f40001c015df,2021/01/06/04,2021/02/21/04
5fd0c82838555b0001e5665a,2021/01/06/14,2021/02/21/14
5ba3a77c4166b60001dc5475,2021/01/06/18,2021/02/21/18
5ba3bd624166b60001dc57fc,2021/01/06/20,2021/02/21/20
5f3befb390f1570001102a09,2021/03/04/07,2021/04/19/07
5de580873722310001d2f877,2021/01/07/09,2021/02/22/09
5ded997d7f188e00018926f1,2021/01/07/09,2021/02/22/09
5e4d8a1ee788ce0001163dfb,2021/01/07/08,2021/02/22/08
5ba3bdad4166b60001dc5804,2021/01/07/10,2021/02/22/10
5de81fc8e49f1a000137edde,2021/01/07/10,2021/02/22/10
5eeb72cfaf6ac10001974569,2021/01/07/10,2021/02/22/10
5f6f6207bc7eda0001fc820b,2021/01/07/10,2021/02/22/10
5f5fca23ef7bf40001810b65,2021/01/07/10,2021/02/22/10
5f54dc10d8ef2c000182f75c,2021/01/07/11,2021/02/22/11
5f3befb390f1570001102a0d,2021/01/07/10,2021/02/22/10
5f6b52eb33c68800014f39c4,2021/01/07/12,2021/02/22/12
5e4d8a8a56e0e100018ca8c8,2021/01/07/11,2021/02/22/11
5f28921a86c85b00016b2738,2021/01/07/12,2021/02/22/12
5ce4885c7abbb900011b6839,2021/01/07/15,2021/02/22/15
5aec836ce38ff10001bb25d3,2021/01/07/18,2021/02/22/18
5f16af90ab44ba000132d453,2021/01/07/18,2021/02/22/18
5ec4504702cab70001bf1d24,2021/01/07/19,2021/02/22/19
5c32a57672bfec0001c30316,2021/01/08/01,2021/02/23/01
5ccb2b2c16075400015ba986,2021/01/08/07,2021/02/23/07
5e5d10f93ce9c6000132385f,2021/01/08/08,2021/02/23/08
5db1debd0cc2d8000152929a,2021/01/08/13,2021/02/23/13
5d669bcca514740001726f23,2021/01/08/14,2021/02/23/14
5f27a0e586c85b00016a5551,2021/01/08/14,2021/02/23/14
5d669f281e680b000138ca93,2021/01/08/14,2021/02/23/14
5f6876fe32513a0001e76bab,2021/03/22/15,2021/05/07/15
5c5466301485df00013233cd,2021/01/08/21,2021/02/23/21
5ee617eb7eb62500011e5cde,2021/01/08/22,2021/02/23/22
5f27a10486c85b00016a559a,2021/01/09/00,2021/02/24/00
5fa978a6e347b700012a8b15,2021/01/09/07,2021/02/24/07
5fd39ff263c9b60001bca41b,2021/01/09/12,2021/02/24/12
5f288be6a0d2fb00017669e4,2021/01/09/14,2021/02/24/14
5f1400c7ab44ba0001306d4f,2021/01/09/17,2021/02/24/17
5f461ef7de69c7000158ad81,2021/01/10/01,2021/02/25/01
5fa2bcf4ed7e450001ed0cbb,2021/01/10/01,2021/02/25/01
5c21044dc04d650001074c75,2021/01/10/01,2021/02/25/01
5fce415e719cd10001f34d48,2021/01/10/09,2021/02/25/09
5fb0d785e347b7000132fc47,2021/03/04/08,2021/04/19/08
5fb0d5a8a47db9000177d173,2021/01/10/11,2021/02/25/11
5f57b56e2a08ae0001f9ac42,2021/01/10/12,2021/02/25/12
5e5d0872c7847d0001bcc132,2021/01/10/15,2021/02/25/15
5fa976c8a47db900016fa347,2021/01/10/14,2021/02/25/14
5e5d0e3f6b4d3d0001a03c81,2021/01/10/15,2021/02/25/15
5e5d07f9c7847d0001bcc111,2021/01/10/18,2021/02/25/18
5f07e95e7d396e00014bb20b,2021/01/10/17,2021/02/25/17
